leading_edge_gene	n_pathways	pathways
PDHB	3	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM,KEGG_CITRATE_CYCLE_TCA_CYCLE
PDK4	3	HALLMARK_OXIDATIVE_PHOSPHORYLATION,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,WP_AMINO_ACID_METABOLISM
PHC2	3	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
PIK3R5	3	HALLMARK_INFLAMMATORY_RESPONSE,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_CHEMOKINE_SIGNALING_PATHWAY
POLR2B	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
POLR2C	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
POLR2L	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
PPP3CB	3	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PID_NFAT_3PATHWAY,PID_CD8_TCR_DOWNSTREAM_PATHWAY
PRF1	3	HALLMARK_ALLOGRAFT_REJECTION,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PID_CD8_TCR_DOWNSTREAM_PATHWAY
PRKCA	3	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PID_NFAT_3PATHWAY,PID_CD8_TCR_DOWNSTREAM_PATHWAY
PSENEN	3	REACTOME_SIGNALING_BY_NOTCH,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,PID_P75_NTR_PATHWAY
PTGIR	3	HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_INFECTIOUS_DISEASE,REACTOME_HEMOSTASIS
QSOX1	3	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_HEMOSTASIS
RCAN1	3	HALLMARK_TNFA_SIGNALING_VIA_NFKB,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,PID_NFAT_3PATHWAY
RCOR1	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_HEMOSTASIS,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
RGS16	3	HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_IL2_STAT5_SIGNALING,WP_IL18_SIGNALING_PATHWAY
RING1	3	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
RNF146	3	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
RNF19A	3	HALLMARK_HEME_METABOLISM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY
RNPS1	3	HALLMARK_MYC_TARGETS_V1,REACTOME_METABOLISM_OF_RNA,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
RPL13	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
RPL19	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
RPL26L1	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
RPS6KB1	3	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,PID_TGFBR_PATHWAY
RPSA	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
RRP9	3	HALLMARK_MYC_TARGETS_V1,HALLMARK_MTORC1_SIGNALING,REACTOME_METABOLISM_OF_RNA
SCMH1	3	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
SDC4	3	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_HEMOSTASIS,WP_IL18_SIGNALING_PATHWAY
SELE	3	HALLMARK_INFLAMMATORY_RESPONSE,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_HEMOSTASIS
SERPINA1	3	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_HEMOSTASIS
SFTPD	3	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM
SIRPA	3	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
SLA	3	HALLMARK_MTORC1_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
SLC7A11	3	HALLMARK_HEME_METABOLISM,HALLMARK_MTORC1_SIGNALING,REACTOME_HEMOSTASIS
SMAD1	3	HALLMARK_TGF_BETA_SIGNALING,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION
SMAD7	3	HALLMARK_TGF_BETA_SIGNALING,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,PID_TGFBR_PATHWAY
SNRPA1	3	HALLMARK_MYC_TARGETS_V1,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_METABOLISM_OF_RNA
SNW1	3	REACTOME_METABOLISM_OF_RNA,REACTOME_SIGNALING_BY_NOTCH,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
SOD1	3	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
SPRED2	3	HALLMARK_IL2_STAT5_SIGNALING,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
STAM	3	REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
STC2	3	HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
STIP1	3	HALLMARK_MTORC1_SIGNALING,WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
TANK	3	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_INNATE_IMMUNE_SYSTEM,WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1
TGFB3	3	REACTOME_HEMOSTASIS,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,PID_TGFBR_PATHWAY
TLE3	3	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,REACTOME_SIGNALING_BY_NOTCH,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
TNFAIP6	3	HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_INNATE_IMMUNE_SYSTEM
TNFRSF10C	3	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
TREM1	3	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS
TXNRD1	3	HALLMARK_MTORC1_SIGNALING,REACTOME_INFECTIOUS_DISEASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
UBE2A	3	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,BIOCARTA_PROTEASOME_PATHWAY
UBE2J2	3	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
VDAC2	3	HALLMARK_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE
VDAC3	3	HALLMARK_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE
XRCC6	3	HALLMARK_MYC_TARGETS_V1,REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE
YBX1	3	REACTOME_METABOLISM_OF_RNA,REACTOME_SIGNALING_BY_NOTCH,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
YWHAQ	3	HALLMARK_MYC_TARGETS_V1,REACTOME_PROGRAMMED_CELL_DEATH,PID_NFAT_3PATHWAY
ABCA1	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_INFLAMMATORY_RESPONSE
ABCD1	2	REACTOME_ABC_TRANSPORTER_DISORDERS,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
ABCF1	2	WP_IL18_SIGNALING_PATHWAY,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
ABCF2	2	HALLMARK_MTORC1_SIGNALING,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
ACACB	2	KEGG_PROPANOATE_METABOLISM,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
ACADS	2	HALLMARK_FATTY_ACID_METABOLISM,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
ACOT2	2	HALLMARK_FATTY_ACID_METABOLISM,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
ACP1	2	HALLMARK_MYC_TARGETS_V1,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
ACSM3	2	HALLMARK_FATTY_ACID_METABOLISM,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
ACTR1B	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM
ACVR1	2	HALLMARK_TGF_BETA_SIGNALING,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
ACVRL1	2	HALLMARK_IL6_JAK_STAT3_SIGNALING,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
ADH1C	2	HALLMARK_FATTY_ACID_METABOLISM,WP_AMINO_ACID_METABOLISM
ADM	2	HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_INFECTIOUS_DISEASE
ADRM1	2	HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
AIFM1	2	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_ADIPOGENESIS
ALPL	2	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
AMFR	2	HALLMARK_ESTROGEN_RESPONSE_EARLY,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ANAPC15	2	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
ANP32A	2	REACTOME_METABOLISM_OF_RNA,WP_IL18_SIGNALING_PATHWAY
AP1S2	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE
ARF6	2	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,WP_IL18_SIGNALING_PATHWAY
ARFGAP2	2	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,WP_IL18_SIGNALING_PATHWAY
ARHGDIA	2	HALLMARK_PI3K_AKT_MTOR_SIGNALING,PID_P75_NTR_PATHWAY
ARNT	2	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
ARPC2	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE
ARPC5L	2	HALLMARK_MTORC1_SIGNALING,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
ASB13	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ASB2	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ASB5	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ASB6	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ATF6	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
ATOX1	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
ATP1B1	2	REACTOME_INFECTIOUS_DISEASE,REACTOME_HEMOSTASIS
ATP6V0A2	2	REACTOME_INNATE_IMMUNE_SYSTEM,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
ATP7A	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
B4GALT5	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
BACH1	2	HALLMARK_HEME_METABOLISM,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
BAG1	2	HALLMARK_ESTROGEN_RESPONSE_EARLY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
BAG3	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
BATF	2	HALLMARK_IL2_STAT5_SIGNALING,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
BCAT1	2	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,WP_AMINO_ACID_METABOLISM
BCAT2	2	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
BCL3	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_ALLOGRAFT_REJECTION
BECN1	2	REACTOME_INFECTIOUS_DISEASE,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
BIN1	2	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,WP_IL18_SIGNALING_PATHWAY
BIN2	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
BRAP	2	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
C5AR1	2	HALLMARK_INFLAMMATORY_RESPONSE,REACTOME_INNATE_IMMUNE_SYSTEM
CA1	2	HALLMARK_HEME_METABOLISM,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
CAB39	2	HALLMARK_PI3K_AKT_MTOR_SIGNALING,REACTOME_INNATE_IMMUNE_SYSTEM
CAD	2	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,WP_AMINO_ACID_METABOLISM
CASP7	2	REACTOME_PROGRAMMED_CELL_DEATH,WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY
CASP9	2	KEGG_PARKINSONS_DISEASE,KEGG_HUNTINGTONS_DISEASE
CCN2	2	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,PID_TGFBR_PATHWAY
CCNC	2	REACTOME_SIGNALING_BY_NOTCH,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CCNF	2	HALLMARK_MTORC1_SIGNALING,REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CCR10	2	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_CHEMOKINE_SIGNALING_PATHWAY
CCT7	2	HALLMARK_MYC_TARGETS_V1,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
CD244	2	REACTOME_HEMOSTASIS,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
CD300A	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD300E	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD300LB	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CD36	2	HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS
CD40	2	KEGG_ASTHMA,BIOCARTA_ASBCELL_PATHWAY
CD63	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS
CD96	2	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_ADAPTIVE_IMMUNE_SYSTEM
CDH2	2	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
CDK4	2	HALLMARK_MYC_TARGETS_V1,HALLMARK_PI3K_AKT_MTOR_SIGNALING
CDK5	2	REACTOME_HEMOSTASIS,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
CDK8	2	REACTOME_SIGNALING_BY_NOTCH,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CEACAM3	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_HEMOSTASIS
CEBPG	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
CIDEA	2	HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_ADIPOGENESIS
CLNS1A	2	HALLMARK_MYC_TARGETS_V1,REACTOME_METABOLISM_OF_RNA
CNKSR1	2	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
CNTF	2	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
COA1	2	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM
COQ3	2	HALLMARK_ADIPOGENESIS,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
COQ5	2	HALLMARK_ADIPOGENESIS,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
COQ9	2	HALLMARK_ADIPOGENESIS,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
CORO1A	2	HALLMARK_MTORC1_SIGNALING,REACTOME_INFECTIOUS_DISEASE
COX18	2	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
COX20	2	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
CPS1	2	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,WP_AMINO_ACID_METABOLISM
CPSF4	2	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA
CREB1	2	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,KEGG_HUNTINGTONS_DISEASE
CRKL	2	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,KEGG_CHEMOKINE_SIGNALING_PATHWAY
CRTC1	2	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
CXCL5	2	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG_CHEMOKINE_SIGNALING_PATHWAY
CYLD	2	REACTOME_INNATE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
D2HGDH	2	HALLMARK_FATTY_ACID_METABOLISM,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
DAG1	2	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
DCP1A	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_METABOLISM_OF_RNA
DDX21	2	HALLMARK_MYC_TARGETS_V1,REACTOME_METABOLISM_OF_RNA
DEGS1	2	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_INNATE_IMMUNE_SYSTEM
DENND5A	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_IL2_STAT5_SIGNALING
DHX36	2	REACTOME_INNATE_IMMUNE_SYSTEM,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
DKC1	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_METABOLISM_OF_RNA
DNAJA1	2	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
DNAJB4	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
DNAJB9	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
DUSP1	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
DUSP8	2	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
DYNC1I1	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_INFECTIOUS_DISEASE
ECH1	2	HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_FATTY_ACID_METABOLISM
EDC4	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_METABOLISM_OF_RNA
EHD1	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_HEMOSTASIS
EIF2A	2	WP_VEGFAVEGFR2_SIGNALING_PATHWAY,PID_TGFBR_PATHWAY
EIF2AK1	2	HALLMARK_HEME_METABOLISM,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
EIF4G3	2	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
EIF5A	2	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ELAVL1	2	REACTOME_METABOLISM_OF_RNA,WP_IL18_SIGNALING_PATHWAY
ELF3	2	HALLMARK_ESTROGEN_RESPONSE_EARLY,REACTOME_SIGNALING_BY_NOTCH
ENG	2	HALLMARK_TGF_BETA_SIGNALING,WP_VEGFAVEGFR2_SIGNALING_PATHWAY
ERCC2	2	REACTOME_INFECTIOUS_DISEASE,REACTOME_METABOLISM_OF_RNA
ETFA	2	HALLMARK_OXIDATIVE_PHOSPHORYLATION,REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
ETS2	2	HALLMARK_TNFA_SIGNALING_VIA_NFKB,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
EXOSC1	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_METABOLISM_OF_RNA
EXOSC4	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_METABOLISM_OF_RNA
EXOSC9	2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE,REACTOME_METABOLISM_OF_RNA
F10	2	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,REACTOME_HEMOSTASIS
F2R	2	HALLMARK_ALLOGRAFT_REJECTION,REACTOME_HEMOSTASIS
F2RL2	2	HALLMARK_IL2_STAT5_SIGNALING,REACTOME_HEMOSTASIS
FAS	2	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,BIOCARTA_ASBCELL_PATHWAY
FBXL15	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
FBXL5	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
FBXO10	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
FBXO2	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
FBXO21	2	REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
